city,body_type,Kms_Driven,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seating_Capacity,RTO,Ownership,Transmission,Mileage,Engine_Displacement,Max Power,Color,Engine Type,Max Torque,No of Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Ground Clearance Unladen,Cargo Volumn,Compression Ratio,Acceleration,Top Speed
Jaipur,Hatchback,74953,Maruti,Maruti Swift,2015,4164,VDI BSIV,310000,Dec 2015,Not Available,Diesel,5,RJ14,Fourth Owner,Manual,25.2,1248,74bhp@4000rpm,White,DDiS Diesel Engine,190Nm@2000rpm,4.0,DOHC,CRDI,69.6 X 82 mm,Yes,No,3840,1735,1530,2450,1490,1495,1103,1405,5 Speed,Front Wheel Drive,Power,4.8,Ventilated Disc,Drum,Tubeless Tyres,0,5.0,184.0,352.0,17.6:1,14.8,155
Jaipur,Sedan,153007,Maruti,Maruti Ciaz,2016,4017,VDi Plus SHVS,400000,Oct 2016,Not Available,Diesel,5,RJ14,Second Owner,Manual,28.09,1248,88.5bhp@4000rpm,Brown,DDIS 200 Engine,200Nm@1750rpm,4.0,DOHC,CRDI,69.6 X 82mm,Yes,No,4490,1730,1485,2650,1495,1505,1115,1595,5 Speed,Front Wheel Drive,Power,5.4,Ventilated Disc,Drum,"Tubeless, Radial",0,4.0,184.0,510.0,10.1:1,15.0,190
Jaipur,Hatchback,75415,Maruti,Maruti Alto,2008,3919,LXi BSIII,94723,Sept 2008,Not Available,Petrol,5,UP32,Second Owner,Manual,19.7,796,46.3bhp@6200rpm,Red,In-Line Engine,62Nm@3000rpm,3.0,SOHC,MPFI,68.5 x 72.0 mm,No,No,3495,1475,1460,2360,1295,1290,705,1140,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",12,5.0,184.0,352.0,10.5:1,17.7,170
Jaipur,MUV,32516,Maruti,Maruti Ertiga,2022,8960,VXI,602000,Apr 2022,Not Available,Petrol,7,RJ14,First Owner,Manual,20.51,1462,101.65bhp@6000rpm,Grey,K15C Smart Hybrid,136.8Nm@4400rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,4395,1735,1690,2740,1490,1495,1103,1760,5-Speed,Two Wheel Drive,Power,5.2,Disc,Drum,"Tubeless, Radial",0,5.0,184.0,352.0,12+-0.3,12.9,170
Jaipur,Hatchback,110833,Hyundai,Hyundai Santro Xing,2005,1716,XP,70000,Apr 2005,Not Available,Petrol,5,RJ14,Second Owner,Manual,18.9,1086,81.80bhp@6000rpm,White,In-Line Engine,90Nm@3500rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3995,1734,1530,2520,1490,1495,1103,1490,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",13,5.0,184.0,352.0,10.5:1,12.9,170
Jaipur,SUV,49972,Kia,Kia Sonet,2022,8000,HTK Plus BSVI,900000,Aug 2022,Third Party insurance,Petrol,5,RJ45,First Owner,Manual,18.4,1197,81.86bhp@6000rpm,Aurora Black Pearl,SMARTSTREAM G1.2,115Nm@4200rpm,4.0,DOHC,MPI,73.0 X 89.4 mm,No,No,3995,1790,1642,2500,1490,1495,1192,1490,5-Speed,Front Wheel Drive,Electric,5.1,Disc,Drum,"Tubeless, Radial",0,5.0,184.0,392.0,10.5:1,12.9,170
Jaipur,Hatchback,174077,Maruti,Maruti Alto,2006,3918,LX BSIII,54000,Nov 2006,Not Available,Petrol,5,RJ14,First Owner,Manual,19.7,796,46.3bhp@6200rpm,Silver,In-Line Engine,62Nm@3000rpm,3.0,SOHC,MPFI,68.5 x 72.0 mm,No,No,3495,1475,1460,2360,1295,1290,705,1140,5 Speed,Two Wheel Drive,Manual,5.1,Disc,Drum,"Tubeless,Radial",12,5.0,184.0,352.0,10.5:1,17.7,170
Jaipur,Hatchback,72434,Maruti,Maruti Alto,2011,3903,LXi,110000,Apr 2011,Not Available,Petrol,5,RJ02,Third Owner,Manual,19.7,796,46.3bhp@6200rpm,Fire Brick Red,In-Line Engine,62Nm@3000rpm,3.0,SOHC,MPFI,68.5 x 72.0 mm,No,No,3495,1475,1460,2360,1295,1290,705,1140,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",12,5.0,184.0,352.0,10.5:1,17.7,170
Jaipur,Sedan,34185,Ford,Ford Aspire,2015,1055,1.2 Ti-VCT Trend,300000,Oct 2015,Not Available,Petrol,5,RJ14,Third Owner,Manual,18.16,1196,86.8bhp@6300rpm,Red,Ti-VCT Petrol Engine,112Nm@4000rpm,4.0,DOHC,Direct Injection,73.0 X 89.4 mm,Yes,No,3995,1695,1525,2491,1492,1484,1103,1490,5 Speed,Front Wheel Drive,Power,5.1,Ventilated Disc,Drum,Tubeless,0,4.0,184.0,359.0,11.0:1,15.7,157
Jaipur,SUV,29336,Nissan,Nissan Magnite,2021,7425,XE BSVI,417000,Jul 2021,Not Available,Petrol,5,RJ45,Second Owner,Manual,18.75,999,71.02bhp@6250rpm,White,B4D 1.0 NA PETROL,96Nm@3500rpm,3.0,SOHC,MPFi,71 x 84.1,No,No,3994,1758,1572,2500,1490,1495,939,1490,5 Speed,Front Wheel Drive,Electric,5.0,Disc,Drum,"Tubeless,Radial",0,5.0,184.0,336.0,10.5:1,17.7,170
Jaipur,Hatchback,71501,Hyundai,Hyundai Grand i10,2015,1552,Magna,325000,Mar 2015,Not Available,Petrol,5,RJ14,First Owner,Manual,18.9,1197,82bhp@6000rpm,StarDust, Kappa VTVT Petrol Engine,114Nm@4000rpm,4.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3765,1660,1520,2425,1479,1493,935,1490,5 Speed,Front Wheel Drive,Power,4.8,Disc,Drum,Tubeless,0,5.0,184.0,352.0,10.5:1,12.9,165
Jaipur,SUV,68279,Kia,Kia Seltos,2019,7112,GTX Plus,1200000,Sept 2019,Not Available,Petrol,5,RJ45,First Owner,Manual,16.5,1353,138.08bhp@6000rpm,Glacier White Pearl,Smartstream G1.4,242nm@1500-3200rpm,4.0,DOHC,GDi,73.0 X 89.4 mm,Yes,No,4315,1800,1645,2610,1490,1495,1515,1490,6-Speed,Front Wheel Drive,Electric,5.1,Disc,Disc,"Tubeless, Radial",17,5.0,184.0,433.0,10.5:1,12.9,170
Jaipur,Sedan,99761,Maruti,Maruti Swift Dzire,2012,6858,LDI,211000,Nov 2012,Not Available,Diesel,5,RJ41,Second Owner,Manual,23.4,1248,74bhp@4000rpm,White,DDiS Diesel Engine,190Nm@2000rpm,4.0,DOHC,CRDI,69.6 X 82 mm,Yes,No,3995,1695,1555,2430,1485,1495,1050,1505,5 Speed,Front Wheel Drive,Power,4.8,Ventilated Disc,Drum,"Tubeless,Radial",14,4.0,184.0,352.0,17.6:1,14.85,162
Jaipur,SUV,46865,Kia,Kia Seltos,2021,7122,GTX Plus DCT,1450000,Mar 2021,Not Available,Petrol,5,RJ45,First Owner,Automatic,16.5,1353,138.08bhp@6000rpm,Glacier White Pearl,Smartstream G1.4,242nm@1500-3200rpm,4.0,DOHC,GDi,73.0 X 89.4 mm,Yes,No,4315,1800,1645,2610,1490,1495,1535,1490,7-Speed DCT,Front Wheel Drive,Electric,5.1,Disc,Disc,"Tubeless, Radial",17,5.0,184.0,433.0,10.5:1,12.9,170
Jaipur,Hatchback,158924,Hyundai,Hyundai Grand i10,2014,1556,CRDi Sportz,270000,Oct 2014,Not Available,Diesel,5,RJ14,First Owner,Manual,24.0,1120,70bhp@4000rpm,StarDust,U2 CRDi  Diesel Engine,160Nm@1500-2750rpm,3.0,DOHC,CRDi,73.0 X 89.4 mm,No,No,3765,1660,1520,2425,1479,1493,1025,1490,5 Speed,Front Wheel Drive,Power,4.8,Disc,Drum,Tubeless,0,5.0,184.0,352.0,10.5:1,15.6,157
Jaipur,Hatchback,94905,Hyundai,Hyundai i20,2014,1656,Sportz 1.4 CRDi,300000,May 2014,Not Available,Diesel,5,RJ14,First Owner,Manual,21.9,1396,88.76bhp@4000rpm,White,U2 CRDI Diesel Engine,219.6Nm@1750-2750rpm,4.0,DOHC,CRDI,73.0 X 89.4 mm,No,No,3995,1710,1505,2525,1505,1503,1140,1490,6 Speed,Front Wheel Drive,Power,5.1,Disc,Disc,"Tubeless,Radial",14,5.0,184.0,352.0,10.5:1,12.9,170
Jaipur,Sedan,80607,Honda,Honda City,2014,1286,i DTEC V,442000,Dec 2014,Not Available,Diesel,5,DL1C,Second Owner,Manual,26.0,1498,98.6bhp@3600rpm,Urban Titanium Metallic,i DTEC Diesel Engine ,200Nm@1750rpm,4.0,DOHC,Direct Injection,76.0 X 82.5 mm,Yes,No,4440,1695,1495,2600,1480,1465,1150,1490,6 Speed ,Front Wheel Drive,Power,5.3,Disc,Drum,"Tubeless,Radial",15,4.0,184.0,510.0,16.0:1,10.0,190
Jaipur,Hatchback,33055,Maruti,Maruti Swift,2020,7056,AMT VXI,508000,Feb 2021,Not Available,Petrol,5,RJ07,Second Owner,Automatic,21.21,1197,81.80bhp@6000rpm,Pearl Arctic White,VTVT Engine,113Nm@4200rpm,4.0,DOHC,MPFi,73 x 72 mm,No,No,3840,1735,1530,2450,1530,1530,1103,1315,5,Front Wheel Drive,Electric,5.1,Disc,Drum,Tubeless,0,5.0,184.0,268.0,10.5:1,12.9,170
Jaipur,SUV,91873,Mahindra,Mahindra XUV500,2012,8182,W8 FWD,400000,Dec 2012,Not Available,Diesel,7,HR27,Second Owner,Manual,15.1,2179,140bhp@3750rpm,White,mHawk Diesel Engine,330Nm@1600-2800rpm,4.0,DOHC,Direct Injection,73.0 X 89.4 mm,Yes,No,4585,1890,1785,2700,1490,1495,1635,2450,6 Speed ,All Wheel Drive,Power,5.6,Disc & Caliper Type,Disc & Caliper Type,"Tubeless,Radial ",17,5.0,184.0,352.0,10.5:1,12.5,175
Jaipur,Sedan,72117,Chevrolet,Chevrolet Optra,2007,536,1.6 LS BS3,62000,Jan 2008,Not Available,Petrol,5,RJ14,First Owner,Manual,12.9,1598,102.5bhp@5800rpm,Cashmere,In-Line Engine,148Nm@4000rpm,4.0,DOHC,MPFI,79 x 81.5 mm,No,No,4540,1725,1445,2600,1480,1480,1230,1490,5 Speed,Front Wheel Drive,Power,5.1,Ventilated Disc,Self-Adjusting Drum,"Tubeless,Radial",15,4.0,184.0,352.0,9.5:1,12.5,170
Jaipur,SUV,160351,Mahindra,Mahindra XUV500,2012,3823,W8 2WD,415000,Dec 2012,Not Available,Diesel,7,RJ14,First Owner,Manual,15.1,2179,140bhp@3750rpm,White,mHawk Diesel Engine,330Nm@1600-2800rpm,4.0,DOHC,Direct Injection,73.0 X 89.4 mm,Yes,No,4585,1890,1785,2700,1490,1495,1940,2450,6 Speed,Front Wheel Drive,Power,5.6,Disc & Caliper Type,Disc & Caliper Type,"Tubeless,Radial ",17,5.0,184.0,352.0,10.5:1,12.5,175
Jaipur,SUV,68280,Maruti,Maruti Vitara Brezza,2018,4300,ZDi Plus,755000,Jul 2018,Not Available,Diesel,5,RJ45,First Owner,Manual,24.3,1248,88.5bhp@4000rpm,Pearl Arctic White,DDiS 200 Diesel Engine,200Nm@1750rpm,4.0,DOHC,CRDi,69.6 X 82,Yes,No,3995,1790,1640,2500,1490,1495,1200,1680,5 Speed,Front Wheel Drive,Power,5.1,Ventilated Disc,Drum,"Tubeless,Radial",16,5.0,184.0,328.0,10.5:1,12.36,172
Jaipur,Hatchback,47008,Maruti,Maruti Alto K10,2018,3946,VXI,340000,Jun 2018,Not Available,Petrol,5,RJ30,First Owner,Manual,23.95,998,67.05bhp@6000rpm,White,K Series Petrol Engine,90Nm@3500rpm,3.0,DOHC,MPFi,73.0 X 89.4 mm,No,No,3545,1515,1475,2360,1295,1290,779,1210,5 Speed,Front Wheel Drive,Power,4.6,Ventilated Disc,Drum,"Tubeless,Radial",0,5.0,184.0,177.0,10.5:1,13.3,145
Jaipur,Sedan,104782,Hyundai,Hyundai Verna,2018,5963,CRDi 1.6 SX Option,900000,Jun 2018,Not Available,Diesel,5,RJ45,First Owner,Manual,22.0,1582,126.2bhp@4000rpm,Polar White,U2 VGT Diesel Engine,259.87nm@1500-3000rpm,4.0,DOHC,CRDi,73.0 X 89.4 mm,Yes,No,4440,1729,1475,2600,1490,1495,1275,1490,6 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,Tubeless,16,4.0,184.0,480.0,10.5:1,12.9,170
Jaipur,MUV,107598,Maruti,Maruti Ertiga,2017,4039,BSIV VXI AT,381000,Jun 2017,Not Available,Petrol,7,RJ07,Second Owner,Automatic,17.03,1373,91.1bhp@6000rpm,Superior white,K14B Petrol Engine,130Nm@4000rpm,4.0,DOHC,MPFI,73 X 82 mm,No,No,4296,1695,1685,2740,1480,1490,1185,1490,4 Speed,Front Wheel Drive,Power,5.2,Ventilated Disc,Drum,"Tubeless,Radial",0,5.0,184.0,352.0,11.0:1,13.0,164
Jaipur,SUV,90150,Hyundai,Hyundai Creta,2019,6435,1.4 S,950000,Jul 2019,Not Available,Diesel,5,RJ18,First Owner,Manual,22.1,1396,88.7bhp@4000rpm,Polar White,U2 CRDI Engine,219.7Nm@1500-2750rpm,4.0,DOHC,CRDi,73.0 X 89.4 mm,No,No,4270,1780,1665,2590,1490,1495,1200,1490,6 Speed,Front Wheel Drive,Power,5.3,Disc,Drum,Tubeless,16,5.0,190.0,400.0,10.5:1,12.9,170
Jaipur,Sedan,77074,Maruti,Maruti Ciaz,2016,4017,VDi Plus SHVS,500000,Oct 2016,Not Available,Diesel,5,RJ14,Second Owner,Manual,28.09,1248,88.5bhp@4000rpm,Pearl Snow White,DDIS 200 Engine,200Nm@1750rpm,4.0,DOHC,CRDI,69.6 X 82mm,Yes,No,4490,1730,1485,2650,1495,1505,1115,1595,5 Speed,Front Wheel Drive,Power,5.4,Ventilated Disc,Drum,"Tubeless, Radial",0,4.0,184.0,510.0,10.1:1,15.0,190
Jaipur,Sedan,32293,Honda,Honda Amaze,2021,8557,VX CVT BSVI,731000,Mar 2021,Not Available,Petrol,5,RJ45,First Owner,Automatic,18.3,1199,88.50bhp@6000rpm,PLATINUM WHITE PEARL,i-VTEC,110Nm@4800rpm,4.0,SOHC,MPFI,73.0 X 89.4 mm,No,No,3995,1695,1530,2470,1490,1495,1103,1490,CVT,Front Wheel Drive,Electric,4.7,Disc,Drum,"Radial, Tubeless",15,4.0,184.0,420.0,10.5:1,12.9,170
Jaipur,SUV,69510,Jeep,Jeep Compass,2018,6601,1.4 Limited Plus BSIV,1200000,Nov 2018,Not Available,Petrol,5,RJ19,First Owner,Automatic,16.0,1368,160.77bhp@3750rpm,Black,1.4-Litre 4-Cyl Multiair Engine,250Nm@1750-2500rpm,4.0,DOHC,CRDI,73.0 X 89.4 mm,Yes,No,4395,1818,1640,2636,1490,1495,1103,1490,7 Speed,4x2,Power,5.1,Disc,Discs,"Radial, Tubless",18,5.0,184.0,408.0,10.5:1,9.99,186
Jaipur,SUV,131511,Jeep,Jeep Compass,2018,5933,2.0 Sport,1000000,Aug 2018,Not Available,Diesel,5,RJ05,First Owner,Manual,17.1,1956,170bhp@3750rpm,Minimal Grey,2.0-Litre 4-Cyl Multijet II Engine,350Nm@1750-2500rpm,4.0,DOHC,CRDI,73.0 X 89.4 mm,Yes,No,4395,1818,1640,2636,1490,1495,1103,1490,6 Speed,4x2,Power,5.1,Disc,Discs,"Radial, Tubless",0,5.0,184.0,408.0,10.5:1,12.9,170
Jaipur,Hatchback,145716,Maruti,Maruti Swift,2012,4204,VDI,300000,Apr 2012,Not Available,Diesel,5,RJ14,Second Owner,Manual,22.9,1248,74bhp@4000rpm,White,DDiS Diesel Engine,190Nm@2000rpm,4.0,DOHC,CRDI,69.6 X 82 mm,Yes,No,3850,1695,1530,2430,1485,1495,1060,1505,5 Speed,Front Wheel Drive,Power,4.8,Ventilated Disc,Drum,"Tubeless,Radial",14,5.0,184.0,232.0,17.6:1,13.75,170
Jaipur,Sedan,38943,Maruti,Maruti Ciaz,2017,5724,1.4 Alpha,607000,Sept 2017,Not Available,Petrol,5,RJ14,First Owner,Manual,20.73,1373,91.1bhp@6000rpm,Metallic Glistening Grey,k14B VVT Engine,130Nm@4000rpm,4.0,DOHC,MPFI,73 x 82mm,No,No,4490,1730,1485,2650,1495,1505,1030,1490,5 Speed,Front Wheel Drive,Power,5.4,Ventilated Disc,Drum,"Tubeless, Radial",16,4.0,184.0,510.0,10.1:1,14.0,190
Jaipur,Hatchback,96598,Maruti,Maruti Zen,2005,4391,LXI,69000,Jan 2005,Not Available,Petrol,5,RJ14,Second Owner,Manual,17.3,993,60 PS @ 6000 rpm ,Silver,In-Line Engine,78 Nm @ 4500 rpm ,4.0,SOHC,MPFI,73.0 X 89.4 mm,No,No,3535,1495,1405,2335,1490,1495,765,1190,5 Speed,Front Wheel Drive,Power,5.1,"Disc, 236 mm",Drums 180 mm,"Tubeless,Radial",0,5.0,184.0,352.0,9.4:1,17.5,145
Jaipur,SUV,28807,Hyundai,Hyundai Creta,2021,7692,SX Opt IVT BSVI,1600000,Apr 2021,Not Available,Petrol,5,RJ45,First Owner,Automatic,18.9,1497,113.18bhp@6300rpm,Phantom Black,1.5 L MPi Petrol,143.8Nm@4500rpm,4.0,DOHC,MPi,73.0 X 89.4 mm,No,No,4300,1790,1635,2610,1490,1495,1490,1490,6-speed IVT,Front Wheel Drive,Power,5.1,Disc,Disc,"Tubeless, Radial",17,5.0,184.0,352.0,10.5:1,12.9,170
Jaipur,Sedan,107000,BMW,BMW 5 Series,2012,256,525d,1275000,Aug 2012,Comprehensive,Diesel,5,RJ14,First Owner,Automatic,16.73,1995,218bhp@4400rpm,White,In-Line Engine,450Nm@1750-2500rpm,4.0,DOHC,CRDI,73.0 X 89.4 mm,Yes,No,4841,1846,1468,2888,1484,1496,1705,2315,8 Speed Sport,Front Wheel Drive,Power,5.1,Ventilated discs,Ventilated discs,"Tubeless,Radial",17,4.0,184.0,352.0,10.5:1,7.0,170
Jaipur,SUV,79331,Land Rover,Land Rover Range Rover Evoque,2016,4897,HSE,3675000,Feb 2017,Comprehensive,Diesel,5,RJ13,Second Owner,Automatic,12.7,2179,187.7bhp@3500pm,White,SD4 Diesel Engine,420Nm@1750rpm,4.0,DOHC,CRDI,85 x 96 mm,Yes,No,4355,2090,1635,2660,1621,1628,1851,2350,9 Speed,4WD,Power,5.65,Disc,Disc,"Tubeless,Radial",17,5.0,184.0,575.0,15.8:1,8.5,195
Jaipur,SUV,49503,Kia,Kia Sonet,2020,8002,HTK Plus Diesel iMT BSVI,994999,Sept 2020,Third Party insurance,Diesel,5,RJ45,First Owner,Manual,18.9,1493,98.63bhp@4000rpm,Grey,1.5 L CRDi WGT,240Nm@1500-2750rpm,4.0,DOHC,CRDi,73.0 X 89.4 mm,Yes,No,3995,1790,1642,2500,1490,1495,1190,1490,6-Speed,Front Wheel Drive,Electric,5.1,Disc,Drum,"Tubeless, Radial",0,5.0,184.0,392.0,10.5:1,12.9,170
Jaipur,MUV,137029,Toyota,Toyota Innova,2014,2269,2.5 EV (Diesel) PS 7 Seater BS IV,1350000,Feb 2014,Third Party insurance,Diesel,7,RJ24,First Owner,Manual,12.99,2494,100.57bhp@3600rpm,Silver,2KD-FTV Diesel Engine,200Nm@1400-3400rpm,4.0,DOHC,CRDI,73.0 X 89.4 mm,Yes,No,4585,1760,1760,2750,1510,1510,1660,2300,5 Speed,RWD,Power,5.4,Ventilated Disc,Leading-Trailing Drum,"Tubeless,Radial",0,5.0,184.0,300.0,10.5:1,17.5,151
Jaipur,SUV,34576,Jeep,Jeep Compass,2018,5935,1.4 Limited Option,1490000,May 2018,Third Party insurance,Petrol,5,RJ45,First Owner,Automatic,16.0,1368,160bhp@3750rpm,Black,1.4-Litre 4-Cyl Multiair Engine,250Nm@1750-2500rpm,4.0,DOHC,CRDI,73.0 X 89.4 mm,Yes,No,4395,1818,1640,2636,1490,1495,1103,1490,7 Speed,4x2,Power,5.1,Disc,Discs,"Radial, Tubless",17,5.0,184.0,408.0,10.5:1,9.99,186
Jaipur,SUV,40220,Mahindra,Mahindra TUV 300,2016,3755,T8,750000,Oct 2016,1,Diesel,7,RJ14,First Owner,Manual,18.49,1493,100bhp@3750rpm,Red,mHawk 100 Diesel Engine,240Nm@1600-2800rpm,3.0,DOHC,CRDi,73.0 X 89.4 mm,Yes,No,3995,1835,1826,2680,1490,1495,1755,2225,5 Speed,RWD,Power,5.35,Disc,Drum,"Tubeless,Radials",15,5.0,184.0,384.0,10.5:1,13.9,156
Jaipur,Hatchback,83083,Maruti,Maruti Baleno,2018,6784,Delta Diesel,675000,Jul 2018,Comprehensive,Diesel,5,RJ42,First Owner,Manual,27.39,1248,74bhp@4000rpm,Blue,DDiS Diesel Engine,190Nm@2000rpm,4.0,DOHC,CRDi,73.0 X 89.4 mm,Yes,No,3995,1745,1510,2520,1515,1525,1103,1430,5 Speed,Front Wheel Drive,Power,4.9,Disc,Drum,"Tubeless,Radial",0,5.0,184.0,339.0,10.5:1,12.93,170
Jaipur,SUV,139208,Toyota,Toyota Fortuner,2010,2263,3.0 Diesel,1050000,Jun 2010,Third Party insurance,Diesel,7,RJ14,First Owner,Manual,11.5,2982,171 PS @ 3600 rpm,White,4 Cylinders In-line,343 Nm @ 1400-3400 rpm,4.0,DOHC,Common-Rail type,73.0 X 89.4 mm,Yes,No,4695,1840,1850,2750,1540,1540,1955,2510,5 Speed,4WD,Power,5.1,Ventilated Disc,Leading-Trailing Drum,"Tubeless,Radial",17,5.0,184.0,352.0,10.5:1,9.6,176
Jaipur,Hatchback,40000,Maruti,Maruti Alto K10,2023,10330,STD,276000,2023,Third Party insurance,Petrol,5,RJ52,First Owner,Manual,24.39,998,65.71bhp@5500rpm,Others,K10C,89Nm@3500rpm,3.0,DOHC,MPFI,73.0 X 89.4 mm,No,No,3530,1490,1520,2380,1490,1495,750,1490,5 Speed,Front Wheel Drive,Power,4.5,Disc,Drum,"Tubeless, Radial",0,5.0,184.0,214.0,10.5:1,12.9,170
Jaipur,Hatchback,50000,Maruti,Maruti Wagon R,2016,4310,VXI BS IV,182000,2016,Third Party insurance,Petrol,5,RJ14,First Owner,Manual,20.51,998,67.04bhp@6200rpm,Others,K10B Petrol Engine,90Nm@3500rpm,3.0,DOHC,MPFI,69 x 72 mm,No,No,3599,1495,1700,2400,1295,1290,885,1350,5 Speed,Front Wheel Drive,Power,4.6,Ventilated Disc,Drum,Tubeless Tyres,0,5.0,184.0,352.0,10.5:1,18.6,152
Jaipur,Sedan,60000,Maruti,Maruti Esteem,2005,4072,Lxi - BSIII,50000,2005,Third Party insurance,Petrol,5,RJ14,First Owner,Manual,15.9,1298,85 PS @ 6000 rpm ,Others,In-Line Engine,110 Nm @ 4500 rpm ,4.0,SOHC,MPFI,74 x 71.5 mm,No,No,4095,1575,1395,2365,1365,1340,875,1315,5 Speed,Front Wheel Drive,Power,5.1,Booster assisted ventilated disc,Booster assisted drum,"Tubeless,Radial",13,4.0,184.0,352.0,9:01,13.1,164
Jaipur,MUV,50000,Renault,Renault Triber,2023,7420,RXT BSVI,600000,2023,Third Party insurance,Petrol,7,RJ02,First Owner,Manual,20.0,999,71.01bhp@6250rpm,Others,In-Line Engine,96Nm@3500rpm,3.0,DOHC,MPFi,73.0 X 89.4 mm,No,No,3991,1739,1643,2520,1547,1545,947,1490,5 Speed,Front Wheel Drive,Electric,5.1,Disc,Drum,"Tubeless, Radial",0,5.0,184.0,84.0,10.5:1,12.9,170
Jaipur,Hatchback,100000,Hyundai,Hyundai EON,2011,1494,Era,130000,2011,Third Party insurance,Petrol,5,WB02,First Owner,Manual,21.1,814,55.2bhp@5500rpm,Others,Petrol Engine,74.5Nm@4000rpm,3.0,SOHC,MPFI,73.0 X 89.4 mm,No,No,3495,1550,1500,2380,1386,1368,880,1490,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",12,5.0,184.0,352.0,10.5:1,12.9,170
Jaipur,Hatchback,120000,Hyundai,Hyundai EON,2012,1494,Era,130000,2012,Third Party insurance,Petrol,5,DL3C,First Owner,Manual,21.1,814,55.2bhp@5500rpm,Others,Petrol Engine,74.5Nm@4000rpm,3.0,SOHC,MPFI,73.0 X 89.4 mm,No,No,3495,1550,1500,2380,1386,1368,880,1490,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",12,5.0,184.0,352.0,10.5:1,12.9,170
Jaipur,Hatchback,70000,Ford,Ford Figo,2011,1037,Petrol LXI,110000,2011,Third Party insurance,Petrol,5,RJ01,Second Owner,Manual,15.6,1196,70bhp@6250rpm,Others,Petrol Engine,102Nm@4000rpm,4.0,DOHC,SEFI,73.0 X 89.4 mm,No,No,3795,1680,1427,2489,1490,1495,1040,1490,5 Speed,Front Wheel Drive,Power,5.1,Ventilated Disc,Drum,"Tubeless,Radial",14,5.0,184.0,352.0,10.5:1,14.8,170
Jaipur,Hatchback,50000,Maruti,Maruti Zen Estilo,2008,4398,VXI BSIII,55000,2008,Third Party insurance,Petrol,5,WB02,Second Owner,Manual,18.2,998,67.1bhp@6200rpm,Others,K Series Petrol Engine,90Nm@3500rpm,3.0,undefined,MPFI,73.0 X 89.4 mm,No,No,3995,1734,1530,2520,1490,1495,1103,1490,5 Speed,Front Wheel Drive,Power,5.1,Ventilated Disc,Drum,"Tubeless,Radial",13,5.0,184.0,352.0,10.5:1,16.26,130
Jaipur,Hatchback,120000,Hyundai,Hyundai EON,2011,1494,Era,130000,2011,Third Party insurance,Petrol,5,WB02,First Owner,Manual,21.1,814,55.2bhp@5500rpm,Others,Petrol Engine,74.5Nm@4000rpm,3.0,SOHC,MPFI,73.0 X 89.4 mm,No,No,3495,1550,1500,2380,1386,1368,880,1490,5 Speed,Front Wheel Drive,Power,5.1,Disc,Drum,"Tubeless,Radial",12,5.0,184.0,352.0,10.5:1,12.9,170
Jaipur,SUV,20000,Nissan,Nissan Magnite,2022,7425,XE BSVI,650000,2022,Third Party insurance,Petrol,5,WB02,First Owner,Manual,18.75,999,71.02bhp@6250rpm,Others,B4D 1.0 NA PETROL,96Nm@3500rpm,3.0,SOHC,MPFi,71 x 84.1,No,No,3994,1758,1572,2500,1490,1495,939,1490,5 Speed,Front Wheel Drive,Electric,5.0,Disc,Drum,"Tubeless,Radial",0,5.0,184.0,336.0,10.5:1,17.7,170
Jaipur,Hatchback,40000,Renault,Renault KWID,2016,5094,RXT,250000,2016,Third Party insurance,Petrol,5,RJ18,First Owner,Manual,25.17,799,53.3bhp@5678rpm,Others,Petrol Engine,72Nm@4386rpm,3.0,DOHC,MPFi,73.0 X 89.4 mm,No,No,3679,1579,1478,2422,1490,1495,710,1490,5 Speed,Front Wheel Drive,Power,4.9,Disc,Drum,"Tubeless,Radial",0,5.0,184.0,300.0,10.5:1,16.0,135
Jaipur,Hatchback,100000,Maruti,Maruti A-Star,2010,3894,Vxi,110000,2010,Third Party insurance,Petrol,5,RJ14,First Owner,Manual,19.0,998,66.1bhp@6200rpm,Others,K Series Petrol Engine,90Nm@3500rpm,3.0,DOHC,MPFI,73.0 X 79.5 mm,No,No,3500,1600,1490,2360,1405,1400,1103,1320,5 Speed,Front Wheel Drive,Power,4.5,Ventilated Disc,Drum,"Tubeless,Radial",13,5.0,184.0,352.0,10:1,12.9,170
